scientific_name,image_url,clean_name,filename,generated_filename,raw_filename
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/55070146/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,35e23dd2ad577fd43cd61d7684903b70.jpg,medium.jpg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/55071648/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,5a0d970ac263a6e5e46171e1b5ae0d90.jpg,medium.jpg
Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/55103782/medium.jpg,Teloschistes_exilis,medium.jpg,1f34de7109be8d7facabc81cf13a9d63.jpg,medium.jpg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/55103894/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,31076eae4e2b2ce0b3d85fe38a6832b0.jpg,medium.jpg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/55112059/medium.jpeg,Teloschistes_chrysophthalmus,medium.jpeg,28e253139f563263fecc1d2f69ee7cbe.jpeg,medium.jpeg
Ramalina celastri,https://inaturalist-open-data.s3.amazonaws.com/photos/55122400/medium.jpg,Ramalina_celastri,medium.jpg,0ff4ca65960895221c74d4303e21844b.jpg,medium.jpg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/55124029/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,5e48736ffd19b8b025343432b4eb7255.jpg,medium.jpg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/55125398/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,dac3659975dd7a5711831652337e17d7.jpg,medium.jpg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/55136931/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,891ad8a2af430fb73264c4f20a994699.jpg,medium.jpg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/55142722/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,f25c064d1bf125d60309ae5abb6154ce.jpg,medium.jpg
Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/55152159/medium.jpeg,Teloschistes_exilis,medium.jpeg,cc89ab72cac615f5290a3c95e2551c4f.jpeg,medium.jpeg
Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/55154815/medium.jpg,Teloschistes_exilis,medium.jpg,da019019e877911488797b9c9bb38263.jpg,medium.jpg
Ramalina celastri,https://inaturalist-open-data.s3.amazonaws.com/photos/55477285/medium.jpg,Ramalina_celastri,medium.jpg,a40278de79224b78e9e6236e0f0aecb4.jpg,medium.jpg
Parmelia sulcata,https://inaturalist-open-data.s3.amazonaws.com/photos/55500570/medium.jpg,Parmelia_sulcata,medium.jpg,ac3b2dd3bc0b696677fb64157930999f.jpg,medium.jpg
Physcia stellaris,https://static.inaturalist.org/photos/55579978/medium.jpeg,Physcia_stellaris,medium.jpeg,7184bb01c2a61283126123d5cda58b9d.jpeg,medium.jpeg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/55847253/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,46e0ba5832612a304104820dbf9bb2c4.jpg,medium.jpg
Phlyctis argena,https://inaturalist-open-data.s3.amazonaws.com/photos/56312440/medium.jpeg,Phlyctis_argena,medium.jpeg,8749c0dd0c6feeeaf86aec0f33f1d3a9.jpeg,medium.jpeg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/56312651/medium.jpeg,Teloschistes_chrysophthalmus,medium.jpeg,e463792c87ae5492cd8c7d6c989a33a6.jpeg,medium.jpeg
Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/56350051/medium.jpg,Teloschistes_exilis,medium.jpg,6feacae5e1d023ad8d05e54cb2279515.jpg,medium.jpg
Parmotrema austrosinense,https://inaturalist-open-data.s3.amazonaws.com/photos/56351097/medium.jpg,Parmotrema_austrosinense,medium.jpg,fe3568537e0a475c8626f3ea49085a44.jpg,medium.jpg
Xanthocarpia feracissima,https://inaturalist-open-data.s3.amazonaws.com/photos/56499482/medium.jpeg,Xanthocarpia_feracissima,medium.jpeg,b1710acf341b5368d0fcd664a47fb2c7.jpeg,medium.jpeg
Robergea albicedrae,https://inaturalist-open-data.s3.amazonaws.com/photos/56530497/medium.jpg,Robergea_albicedrae,medium.jpg,8c6a193a247ab8ef9885fc91010585d2.jpg,medium.jpg
Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/56534398/medium.jpg,Teloschistes_exilis,medium.jpg,f854fe702611ea1b457520ec254d9470.jpg,medium.jpg
Ramalina complanata,https://inaturalist-open-data.s3.amazonaws.com/photos/56604969/medium.jpg,Ramalina_complanata,medium.jpg,0108a54a5b9ee9d8ff4df79dbc029b05.jpg,medium.jpg
Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/56688180/medium.jpeg,Teloschistes_exilis,medium.jpeg,7086dbd84bb0b52e3718119f0a8137b6.jpeg,medium.jpeg
Ramalina celastri,https://inaturalist-open-data.s3.amazonaws.com/photos/56719715/medium.jpeg,Ramalina_celastri,medium.jpeg,f7543da9192d6aef4a41bc44ee7d0cce.jpeg,medium.jpeg
Teloschistes exilis,https://static.inaturalist.org/photos/56909925/medium.jpg,Teloschistes_exilis,medium.jpg,d75eb42bf1758cb37f6ce834a300ccc8.jpg,medium.jpg
Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/56993480/medium.jpg,Teloschistes_exilis,medium.jpg,836dd9099e4490560222934092f1bb66.jpg,medium.jpg
Teloschistes exilis,https://static.inaturalist.org/photos/57348517/medium.jpeg,Teloschistes_exilis,medium.jpeg,1a5e141c42521975cd701efb52367710.jpeg,medium.jpeg
Punctelia bolliana,https://inaturalist-open-data.s3.amazonaws.com/photos/57487544/medium.jpeg,Punctelia_bolliana,medium.jpeg,f0a53b6a2f97817e006f2563afb578ee.jpeg,medium.jpeg
Parmotrema perforatum,https://inaturalist-open-data.s3.amazonaws.com/photos/57487624/medium.jpeg,Parmotrema_perforatum,medium.jpeg,01ee3edf9d6d5ccee68442c1fc657d60.jpeg,medium.jpeg
Physcia stellaris,https://inaturalist-open-data.s3.amazonaws.com/photos/57513257/medium.jpg,Physcia_stellaris,medium.jpg,4fe6a38cf74e11985f56e6301e77fd89.jpg,medium.jpg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/57805985/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,677e765c86887b4bf27fddc76f2e568a.jpg,medium.jpg
Flavoparmelia caperata,https://inaturalist-open-data.s3.amazonaws.com/photos/58007785/medium.jpg,Flavoparmelia_caperata,medium.jpg,c82978995eacc31c8d2f9a50db288bc7.jpg,medium.jpg
Parmelia sulcata,https://inaturalist-open-data.s3.amazonaws.com/photos/58008079/medium.jpg,Parmelia_sulcata,medium.jpg,9d4cf220362dde9c551ad9f0892a0075.jpg,medium.jpg
Xanthoria parietina,https://inaturalist-open-data.s3.amazonaws.com/photos/58534448/medium.jpg,Xanthoria_parietina,medium.jpg,2c0f78b72a668c643dd141839504017b.jpg,medium.jpg
Ramalina complanata,https://inaturalist-open-data.s3.amazonaws.com/photos/58613413/medium.jpg,Ramalina_complanata,medium.jpg,737cb43ee6d5982631a69f95b00c9372.jpg,medium.jpg
Ramalina celastri,https://inaturalist-open-data.s3.amazonaws.com/photos/58613429/medium.jpg,Ramalina_celastri,medium.jpg,243d6e019fe79851e5e571145b0ce74f.jpg,medium.jpg
Robergea albicedrae,https://inaturalist-open-data.s3.amazonaws.com/photos/59079126/medium.jpg,Robergea_albicedrae,medium.jpg,b471f03cafb3f0f9119e6855bde25088.jpg,medium.jpg
Psora crenata,https://inaturalist-open-data.s3.amazonaws.com/photos/59284290/medium.jpg,Psora_crenata,medium.jpg,a234394d9f626ed37661660b8b4fb4b9.jpg,medium.jpg
Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/59352046/medium.jpg,Teloschistes_exilis,medium.jpg,a41f50901e82b3c0a31979e69fd69dd3.jpg,medium.jpg
Teloschistes chrysophthalmus,https://static.inaturalist.org/photos/59578017/medium.jpeg,Teloschistes_chrysophthalmus,medium.jpeg,78efb1117a918d6e32a5804dc1cefbe4.jpeg,medium.jpeg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/59586978/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,a809fb22f48debb1f7277c9e266d1f98.jpg,medium.jpg
Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/59612350/medium.jpg,Teloschistes_exilis,medium.jpg,030ed9fda2937f278906212363c5b0b1.jpg,medium.jpg
Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/59620941/medium.jpg,Teloschistes_exilis,medium.jpg,9c6bf2883bfc6edff49073ed5dda3dc5.jpg,medium.jpg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/59849663/medium.jpeg,Teloschistes_chrysophthalmus,medium.jpeg,56e9a95f6e501904f93da63006842c95.jpeg,medium.jpeg
Punctelia rudecta,https://inaturalist-open-data.s3.amazonaws.com/photos/60327636/medium.jpg,Punctelia_rudecta,medium.jpg,362353217dcf522843f504afbd0724b9.jpg,medium.jpg
Teloschistes exilis,https://static.inaturalist.org/photos/60040587/medium.jpg,Teloschistes_exilis,medium.jpg,3f03524b710f63965d19654c50fe8395.jpg,medium.jpg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60146974/medium.jpeg,Teloschistes_chrysophthalmus,medium.jpeg,68c754272733264418b8e5f23bba21b8.jpeg,medium.jpeg
Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/60146987/medium.jpeg,Teloschistes_exilis,medium.jpeg,ca1c3ef786c7dd2402315647f005983d.jpeg,medium.jpeg
Ramalina complanata,https://inaturalist-open-data.s3.amazonaws.com/photos/60324856/medium.jpg,Ramalina_complanata,medium.jpg,0233acf25c79f034867d2552289ff318.jpg,medium.jpg
Ramalina celastri,https://inaturalist-open-data.s3.amazonaws.com/photos/60356961/medium.jpg,Ramalina_celastri,medium.jpg,3c0e40dabdeb7bd9ecaea17ae5b2bef7.jpg,medium.jpg
Psora crenata,https://inaturalist-open-data.s3.amazonaws.com/photos/60398683/medium.jpeg,Psora_crenata,medium.jpeg,ec046d00860a99c2b4b86654f5e01d13.jpeg,medium.jpeg
Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/60411120/medium.jpg,Teloschistes_exilis,medium.jpg,a39ececb4b048c7a9f8fc6d5cafa572b.jpg,medium.jpg
Robergea albicedrae,https://inaturalist-open-data.s3.amazonaws.com/photos/60511443/medium.jpg,Robergea_albicedrae,medium.jpg,c4da21ac58f677e3432c6b4b2c5cd967.jpg,medium.jpg
Teloschistes chrysophthalmus,https://static.inaturalist.org/photos/60544311/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,5a2ab032c47f9df49a935015ec3baf93.jpg,medium.jpg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60544342/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,8327ae53db190a7ace230b2350e6b57f.jpg,medium.jpg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60651931/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,709446d7c1e35057ac50e64fdf7069db.jpg,medium.jpg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60553551/medium.jpeg,Teloschistes_chrysophthalmus,medium.jpeg,e2844ba376af51aa1c3616fd74c07afe.jpeg,medium.jpeg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60555530/medium.jpeg,Teloschistes_chrysophthalmus,medium.jpeg,cc544e21ab1278160a39339fb7ea6aca.jpeg,medium.jpeg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60556226/medium.jpeg,Teloschistes_chrysophthalmus,medium.jpeg,1046e8cc5ee1d3ebabb6232151bd3598.jpeg,medium.jpeg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60557466/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,b2be1e4d7776354336cf17ab5ca5f1eb.jpg,medium.jpg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60557584/medium.jpeg,Teloschistes_chrysophthalmus,medium.jpeg,8ae5655248aa8c46356010dc1d291bb6.jpeg,medium.jpeg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60564062/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,6a2c9bbc2c77f18add0a00465a97bcc8.jpg,medium.jpg
Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/60569092/medium.jpeg,Teloschistes_exilis,medium.jpeg,8bb27e5dfff4669000bea090336bd907.jpeg,medium.jpeg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60617667/medium.jpeg,Teloschistes_chrysophthalmus,medium.jpeg,c49a0d2fa0b422d78dac7187145afa14.jpeg,medium.jpeg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/61136363/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,885eeec0a09ba5745ad2ea30d9bb423a.jpg,medium.jpg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60690452/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,11fb04926751ec977b23c269df01e38e.jpg,medium.jpg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60695297/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,8ba0dc39b1a767afd0fad6e9300b59dc.jpg,medium.jpg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60708521/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,7e5a700645977d6f1fb93968a0011a35.jpg,medium.jpg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60709988/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,100e1cfef732dc38779f04ed37644191.jpg,medium.jpg
Physcia adscendens,https://inaturalist-open-data.s3.amazonaws.com/photos/60741872/medium.jpg,Physcia_adscendens,medium.jpg,4c0e529ce41931b76cf9c67a2f5d5eae.jpg,medium.jpg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60758107/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,b5d4cb51908423236d18ae1e3079a487.jpg,medium.jpg
Ramalina fastigiata,https://inaturalist-open-data.s3.amazonaws.com/photos/60765962/medium.jpeg,Ramalina_fastigiata,medium.jpeg,002eac62cdd537c7ee0bcade6bea7df7.jpeg,medium.jpeg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60765969/medium.jpeg,Teloschistes_chrysophthalmus,medium.jpeg,d3ca90032b5f7392f9f1fa71d26ea8c5.jpeg,medium.jpeg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60878780/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,d21691f192d26eea1e17f93c377d6560.jpg,medium.jpg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60974255/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,5a79d70655fb1be6d5dff1e1869dc316.jpg,medium.jpg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/60979037/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,f09873476506fabfed521401c6ece24d.jpg,medium.jpg
Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/61024487/medium.jpg,Teloschistes_exilis,medium.jpg,b54008dfe0c197e9981e2ed515d22958.jpg,medium.jpg
Teloschistes chrysophthalmus,https://static.inaturalist.org/photos/61026970/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,2066582be4c417a378e6ef646a3f0b13.jpg,medium.jpg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/61085394/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,f1381367c734c4d9a88383cde907e4b2.jpg,medium.jpg
Ramalina celastri,https://inaturalist-open-data.s3.amazonaws.com/photos/61094530/medium.jpeg,Ramalina_celastri,medium.jpeg,b7bee018ea04839133245f03ee413975.jpeg,medium.jpeg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/61102414/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,1d8343d9a849b6cbf59dcdf9937016cf.jpg,medium.jpg
Teloschistes chrysophthalmus,https://static.inaturalist.org/photos/61115676/medium.jpeg,Teloschistes_chrysophthalmus,medium.jpeg,68926a8ab30c79303aeaa311de277a32.jpeg,medium.jpeg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/61160701/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,70e799193ccb6168bfa895492d0cbf81.jpg,medium.jpg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/61136861/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,717fc5433d5ef92194ec0219e0e1bb5d.jpg,medium.jpg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/61177738/medium.jpeg,Teloschistes_chrysophthalmus,medium.jpeg,45e0011217de93aa96b71b341fee60d6.jpeg,medium.jpeg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/61175729/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,fcdbbc216601725d0a47262498128bfc.jpg,medium.jpg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/61184416/medium.jpeg,Teloschistes_chrysophthalmus,medium.jpeg,7b324054bc73b66f4291c94eeb8165aa.jpeg,medium.jpeg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/61185441/medium.jpeg,Teloschistes_chrysophthalmus,medium.jpeg,85df213fdf2a7378328a0a659d668f5f.jpeg,medium.jpeg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/61191830/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,97ff09112759d3abb5c867a62f7b0a66.jpg,medium.jpg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/61192457/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,3bccdf1880b495d11c25bce911eadb0a.jpg,medium.jpg
Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/61222967/medium.jpeg,Teloschistes_exilis,medium.jpeg,66251d1839f2aa843ba2f2e742734caa.jpeg,medium.jpeg
Ramalina celastri,https://inaturalist-open-data.s3.amazonaws.com/photos/61331793/medium.jpeg,Ramalina_celastri,medium.jpeg,15a608fb77e5a22010a305e05975996f.jpeg,medium.jpeg
Xanthocarpia feracissima,https://inaturalist-open-data.s3.amazonaws.com/photos/61442603/medium.jpg,Xanthocarpia_feracissima,medium.jpg,df5cc84ff549d9c46fbcfeb6b323165f.jpg,medium.jpg
Punctelia bolliana,https://static.inaturalist.org/photos/61509904/medium.jpg,Punctelia_bolliana,medium.jpg,04becb8aaaae97383f649f0b22698bf5.jpg,medium.jpg
Usnea trichodea,https://static.inaturalist.org/photos/61510951/medium.jpg,Usnea_trichodea,medium.jpg,d80905998044f9fa298383f8cf196d74.jpg,medium.jpg
Teloschistes exilis,https://static.inaturalist.org/photos/61513517/medium.jpg,Teloschistes_exilis,medium.jpg,247a51489b6e49059f0257f4f035e376.jpg,medium.jpg
Teloschistes exilis,https://static.inaturalist.org/photos/61578446/medium.jpeg,Teloschistes_exilis,medium.jpeg,66db9d22f937c3c78426d17c09443fb1.jpeg,medium.jpeg
Teloschistes chrysophthalmus,https://static.inaturalist.org/photos/61585601/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,6db7a687c2a9e3da94cb8d56c1ea387e.jpg,medium.jpg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/61611565/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,9f647fc7df3cd7bb32e1d18d92ca30bd.jpg,medium.jpg
Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/61715633/medium.jpg,Teloschistes_exilis,medium.jpg,6586e3b29aaa669b7c84172814573b2a.jpg,medium.jpg
Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/61932824/medium.jpg,Teloschistes_exilis,medium.jpg,5a3117f5277f8294699351fcc2446d48.jpg,medium.jpg
Psora crenata,https://inaturalist-open-data.s3.amazonaws.com/photos/61940576/medium.jpg,Psora_crenata,medium.jpg,ba0193414c964789c57fe4caedd887c3.jpg,medium.jpg
Teloschistes exilis,https://static.inaturalist.org/photos/61967086/medium.jpeg,Teloschistes_exilis,medium.jpeg,dbfa99e380eaf83ee4a1c091703d5e85.jpeg,medium.jpeg
Psora crenata,https://static.inaturalist.org/photos/62026409/medium.jpg,Psora_crenata,medium.jpg,186ec2fb3ba21f27821ce333f83eff54.jpg,medium.jpg
Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/62121892/medium.jpg,Teloschistes_exilis,medium.jpg,b3c22193be3da5f1d5d549edf8a5d082.jpg,medium.jpg
Usnea trichodea,https://inaturalist-open-data.s3.amazonaws.com/photos/62211873/medium.jpeg,Usnea_trichodea,medium.jpeg,35d7f137f63496991ee0acc3d9885ecd.jpeg,medium.jpeg
Flavoparmelia caperata,https://inaturalist-open-data.s3.amazonaws.com/photos/62304328/medium.jpg,Flavoparmelia_caperata,medium.jpg,22c98cc871fb2f44226d18ced9257e3b.jpg,medium.jpg
Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/62339071/medium.jpg,Teloschistes_exilis,medium.jpg,7467b3092d01dacf360782a76737532b.jpg,medium.jpg
Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/62401742/medium.jpg,Teloschistes_exilis,medium.jpg,85595d9a46cd983039ba12860e9fa1ba.jpg,medium.jpg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/62436511/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,26f6de1680b2311a94137b84da2cc7bf.jpg,medium.jpg
Physcia adscendens,https://inaturalist-open-data.s3.amazonaws.com/photos/62463109/medium.jpg,Physcia_adscendens,medium.jpg,0eb2c48ccd588595ba7569ef2fb8ca48.jpg,medium.jpg
Physcia stellaris,https://inaturalist-open-data.s3.amazonaws.com/photos/62773184/medium.jpeg,Physcia_stellaris,medium.jpeg,9ec4798d33217fcd2501d75fb0f996b3.jpeg,medium.jpeg
Lecanora thysanophora,https://inaturalist-open-data.s3.amazonaws.com/photos/62829798/medium.jpg,Lecanora_thysanophora,medium.jpg,bc027cb88d5f1e8db40ffe84b69d2eee.jpg,medium.jpg
Ramalina americana,https://inaturalist-open-data.s3.amazonaws.com/photos/62981380/medium.jpg,Ramalina_americana,medium.jpg,d01e0537b9f453d8256a75e48cc799c7.jpg,medium.jpg
Ramalina celastri,https://inaturalist-open-data.s3.amazonaws.com/photos/62981421/medium.jpg,Ramalina_celastri,medium.jpg,87aa9298daf5ee0277d3c02a39cfa257.jpg,medium.jpg
Ramalina complanata,https://inaturalist-open-data.s3.amazonaws.com/photos/62981453/medium.jpg,Ramalina_complanata,medium.jpg,de3d7961a939d52d30c6449695948c2b.jpg,medium.jpg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/63129810/medium.jpg,Teloschistes_chrysophthalmus,medium.jpg,d005adffabb788e3492740e4b878d5ad.jpg,medium.jpg
Xanthomendoza weberi,https://inaturalist-open-data.s3.amazonaws.com/photos/63193899/medium.jpg,Xanthomendoza_weberi,medium.jpg,9718e59a8ab533c8c9d4141ed10057c9.jpg,medium.jpg
Physcia stellaris,https://inaturalist-open-data.s3.amazonaws.com/photos/63197148/medium.jpg,Physcia_stellaris,medium.jpg,b20bcbadc5fa41afb419b6a3771b6221.jpg,medium.jpg
Ramalina fraxinea,https://inaturalist-open-data.s3.amazonaws.com/photos/63203566/medium.jpg,Ramalina_fraxinea,medium.jpg,a4e81201446926a686d0bf2797e39524.jpg,medium.jpg
Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/63207712/medium.jpg,Teloschistes_exilis,medium.jpg,074dcf2decb1504a64f6f9169149e678.jpg,medium.jpg
Punctelia bolliana,https://inaturalist-open-data.s3.amazonaws.com/photos/63329720/medium.jpg,Punctelia_bolliana,medium.jpg,90063dda08742daf91617986c6977c4f.jpg,medium.jpg
Ramalina complanata,https://inaturalist-open-data.s3.amazonaws.com/photos/63364913/medium.jpg,Ramalina_complanata,medium.jpg,c9c9f830492d283f7b138cb082f94843.jpg,medium.jpg
Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/63449027/medium.jpg,Teloschistes_exilis,medium.jpg,57285a798bbcba5b44df67f1e5a377f2.jpg,medium.jpg
Parmotrema perforatum,https://inaturalist-open-data.s3.amazonaws.com/photos/63451477/medium.jpg,Parmotrema_perforatum,medium.jpg,cf5f3201f97e8ea17b0ba9109e4d3c10.jpg,medium.jpg
Xanthomendoza weberi,https://inaturalist-open-data.s3.amazonaws.com/photos/63452326/medium.jpg,Xanthomendoza_weberi,medium.jpg,9465af7f1657acbdb0793ee5bd089ca8.jpg,medium.jpg
Ramalina celastri,https://inaturalist-open-data.s3.amazonaws.com/photos/63547930/medium.jpg,Ramalina_celastri,medium.jpg,5dfe1b2ebdc2b1529b19638c9201eefb.jpg,medium.jpg
Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/63603464/medium.jpeg,Teloschistes_exilis,medium.jpeg,df19bfa64e8f0ad23c63e881144af83e.jpeg,medium.jpeg
Ramalina celastri,https://inaturalist-open-data.s3.amazonaws.com/photos/63603563/medium.jpeg,Ramalina_celastri,medium.jpeg,cf32f085227401b61c26e04f6845ab25.jpeg,medium.jpeg
Teloschistes chrysophthalmus,https://inaturalist-open-data.s3.amazonaws.com/photos/63628763/medium.jpeg,Teloschistes_chrysophthalmus,medium.jpeg,7917b69e12fae71c3f155493eb299101.jpeg,medium.jpeg
Robergea albicedrae,https://inaturalist-open-data.s3.amazonaws.com/photos/63995333/medium.jpg,Robergea_albicedrae,medium.jpg,cd19afe569e6ca19d5797ae5e5808a04.jpg,medium.jpg
Teloschistes exilis,https://inaturalist-open-data.s3.amazonaws.com/photos/64235574/medium.jpg,Teloschistes_exilis,medium.jpg,a209bd84aa06c1c9dfd9264832cac3d9.jpg,medium.jpg
Ramalina farinacea,https://inaturalist-open-data.s3.amazonaws.com/photos/64358946/medium.jpeg,Ramalina_farinacea,medium.jpeg,94055e57b7ca2f9df3477a1d2b62449f.jpeg,medium.jpeg
Leptogium cyanescens,https://inaturalist-open-data.s3.amazonaws.com/photos/64526377/medium.jpg,Leptogium_cyanescens,medium.jpg,0b067a5afb2dfb3b987a2a3500201a59.jpg,medium.jpg
Psora crenata,https://inaturalist-open-data.s3.amazonaws.com/photos/65206887/medium.jpg,Psora_crenata,medium.jpg,5aad36856bab0ae976419b792580bb8f.jpg,medium.jpg
